timestamp,side,threshold,hits_0-5s,hits_5-15s,hits_15-30s,hits_30-60s,hits_60-300s,hits_5-15m,hits_15-60m,hits_60+m,pct_0-5s,pct_5-15s,pct_15-30s,pct_30-60s,pct_60-300s,pct_5-15m,pct_15-60m,pct_60+m
2026-01-04T19:25:29.832Z,yes,0.95,0,0,0,0,292,1307,0,0,0.00,0.00,0.00,0.00,18.26,81.74,0.00,0.00
2026-01-04T19:25:29.832Z,yes,0.97,0,0,0,0,108,210,0,0,0.00,0.00,0.00,0.00,33.96,66.04,0.00,0.00
2026-01-04T19:25:29.832Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:25:29.832Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:25:29.832Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:26:29.833Z,yes,0.95,0,0,0,0,834,1307,0,0,0.00,0.00,0.00,0.00,38.95,61.05,0.00,0.00
2026-01-04T19:26:29.833Z,yes,0.97,0,0,0,0,494,210,0,0,0.00,0.00,0.00,0.00,70.17,29.83,0.00,0.00
2026-01-04T19:26:29.833Z,yes,0.99,0,0,0,0,49,0,0,0,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2026-01-04T19:26:29.833Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:26:29.833Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:26:29.833Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:27:29.833Z,yes,0.95,0,0,0,0,1539,1307,0,0,0.00,0.00,0.00,0.00,54.08,45.92,0.00,0.00
2026-01-04T19:27:29.833Z,yes,0.97,0,0,0,0,901,210,0,0,0.00,0.00,0.00,0.00,81.10,18.90,0.00,0.00
2026-01-04T19:27:29.833Z,yes,0.99,0,0,0,0,167,0,0,0,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2026-01-04T19:27:29.833Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:27:29.833Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:27:29.833Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:28:29.833Z,yes,0.95,0,0,0,0,2053,1307,0,0,0.00,0.00,0.00,0.00,61.10,38.90,0.00,0.00
2026-01-04T19:28:29.833Z,yes,0.97,0,0,0,0,1359,210,0,0,0.00,0.00,0.00,0.00,86.62,13.38,0.00,0.00
2026-01-04T19:28:29.833Z,yes,0.99,0,0,0,0,345,0,0,0,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2026-01-04T19:28:29.833Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:28:29.833Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:28:29.833Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:29:29.835Z,yes,0.95,0,0,0,33,2161,1307,0,0,0.00,0.00,0.00,0.94,61.73,37.33,0.00,0.00
2026-01-04T19:29:29.835Z,yes,0.97,0,0,0,33,1467,210,0,0,0.00,0.00,0.00,1.93,85.79,12.28,0.00,0.00
2026-01-04T19:29:29.835Z,yes,0.99,0,0,0,32,412,0,0,0,0.00,0.00,0.00,7.21,92.79,0.00,0.00,0.00
2026-01-04T19:29:29.835Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:29:29.835Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:29:29.835Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:30:29.835Z,yes,0.95,63,8,13,33,2161,1307,0,0,1.76,0.22,0.36,0.92,60.28,36.46,0.00,0.00
2026-01-04T19:30:29.835Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:30:29.835Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:30:29.835Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:30:29.835Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:30:29.835Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:31:29.835Z,yes,0.95,63,8,13,33,2161,1307,0,0,1.76,0.22,0.36,0.92,60.28,36.46,0.00,0.00
2026-01-04T19:31:29.835Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:31:29.835Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:31:29.835Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:31:29.835Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:31:29.835Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:32:29.835Z,yes,0.95,63,8,13,33,2161,1307,0,0,1.76,0.22,0.36,0.92,60.28,36.46,0.00,0.00
2026-01-04T19:32:29.835Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:32:29.835Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:32:29.835Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:32:29.835Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:32:29.835Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:33:29.836Z,yes,0.95,63,8,13,33,2161,1307,0,0,1.76,0.22,0.36,0.92,60.28,36.46,0.00,0.00
2026-01-04T19:33:29.836Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:33:29.836Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:33:29.836Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:33:29.836Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:33:29.836Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:34:29.837Z,yes,0.95,63,8,13,33,2161,1307,0,0,1.76,0.22,0.36,0.92,60.28,36.46,0.00,0.00
2026-01-04T19:34:29.837Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:34:29.837Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:34:29.837Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:34:29.837Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:34:29.837Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:35:29.837Z,yes,0.95,63,8,13,33,2161,1307,0,0,1.76,0.22,0.36,0.92,60.28,36.46,0.00,0.00
2026-01-04T19:35:29.837Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:35:29.837Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:35:29.837Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:35:29.837Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:35:29.837Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:36:29.837Z,yes,0.95,63,8,13,33,2161,1307,0,0,1.76,0.22,0.36,0.92,60.28,36.46,0.00,0.00
2026-01-04T19:36:29.837Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:36:29.837Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:36:29.837Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:36:29.837Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:36:29.837Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:37:29.838Z,yes,0.95,63,8,13,33,2161,1323,0,0,1.75,0.22,0.36,0.92,60.01,36.74,0.00,0.00
2026-01-04T19:37:29.838Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:37:29.838Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:37:29.838Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:37:29.838Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:37:29.838Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:38:29.839Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:38:29.839Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:38:29.839Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:38:29.839Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:38:29.839Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:38:29.839Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:39:29.838Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:39:29.838Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:39:29.838Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:39:29.838Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:39:29.838Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:39:29.838Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:40:29.839Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:40:29.839Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:40:29.839Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:40:29.839Z,no,0.95,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:40:29.839Z,no,0.97,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:40:29.839Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:41:29.840Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:41:29.840Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:41:29.840Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:41:29.840Z,no,0.95,19,35,75,0,71,0,0,0,9.50,17.50,37.50,0.00,35.50,0.00,0.00,0.00
2026-01-04T19:41:29.840Z,no,0.97,19,35,75,0,6,0,0,0,14.07,25.93,55.56,0.00,4.44,0.00,0.00,0.00
2026-01-04T19:41:29.840Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:42:29.841Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:42:29.841Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:42:29.841Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:42:29.841Z,no,0.95,19,35,75,0,189,0,0,0,5.97,11.01,23.58,0.00,59.43,0.00,0.00,0.00
2026-01-04T19:42:29.841Z,no,0.97,19,35,75,0,113,0,0,0,7.85,14.46,30.99,0.00,46.69,0.00,0.00,0.00
2026-01-04T19:42:29.841Z,no,0.99,19,35,75,0,0,0,0,0,14.73,27.13,58.14,0.00,0.00,0.00,0.00,0.00
2026-01-04T19:43:29.841Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:43:29.841Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:43:29.841Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:43:29.841Z,no,0.95,19,35,75,0,746,0,0,0,2.17,4.00,8.57,0.00,85.26,0.00,0.00,0.00
2026-01-04T19:43:29.841Z,no,0.97,19,35,75,0,452,0,0,0,3.27,6.02,12.91,0.00,77.80,0.00,0.00,0.00
2026-01-04T19:43:29.841Z,no,0.99,19,35,75,0,126,0,0,0,7.45,13.73,29.41,0.00,49.41,0.00,0.00,0.00
2026-01-04T19:44:29.841Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:44:29.841Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:44:29.841Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:44:29.841Z,no,0.95,19,35,75,214,1375,0,0,0,1.11,2.04,4.37,12.46,80.03,0.00,0.00,0.00
2026-01-04T19:44:29.841Z,no,0.97,19,35,75,214,1024,0,0,0,1.39,2.56,5.49,15.65,74.91,0.00,0.00,0.00
2026-01-04T19:44:29.841Z,no,0.99,19,35,75,198,520,0,0,0,2.24,4.13,8.85,23.38,61.39,0.00,0.00,0.00
2026-01-04T19:45:29.842Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:45:29.842Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:45:29.842Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:45:29.842Z,no,0.95,52,45,94,214,1375,0,0,0,2.92,2.53,5.28,12.02,77.25,0.00,0.00,0.00
2026-01-04T19:45:29.842Z,no,0.97,52,45,94,214,1024,0,0,0,3.64,3.15,6.58,14.98,71.66,0.00,0.00,0.00
2026-01-04T19:45:29.842Z,no,0.99,52,45,94,198,520,0,0,0,5.72,4.95,10.34,21.78,57.21,0.00,0.00,0.00
2026-01-04T19:46:29.843Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:46:29.843Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:46:29.843Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:46:29.843Z,no,0.95,52,45,94,214,1375,0,0,0,2.92,2.53,5.28,12.02,77.25,0.00,0.00,0.00
2026-01-04T19:46:29.843Z,no,0.97,52,45,94,214,1024,0,0,0,3.64,3.15,6.58,14.98,71.66,0.00,0.00,0.00
2026-01-04T19:46:29.843Z,no,0.99,52,45,94,198,520,0,0,0,5.72,4.95,10.34,21.78,57.21,0.00,0.00,0.00
2026-01-04T19:47:29.843Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:47:29.843Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:47:29.843Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:47:29.843Z,no,0.95,52,45,94,214,1375,0,0,0,2.92,2.53,5.28,12.02,77.25,0.00,0.00,0.00
2026-01-04T19:47:29.843Z,no,0.97,52,45,94,214,1024,0,0,0,3.64,3.15,6.58,14.98,71.66,0.00,0.00,0.00
2026-01-04T19:47:29.843Z,no,0.99,52,45,94,198,520,0,0,0,5.72,4.95,10.34,21.78,57.21,0.00,0.00,0.00
2026-01-04T19:48:29.844Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:48:29.844Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:48:29.844Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:48:29.844Z,no,0.95,52,45,94,214,1375,0,0,0,2.92,2.53,5.28,12.02,77.25,0.00,0.00,0.00
2026-01-04T19:48:29.844Z,no,0.97,52,45,94,214,1024,0,0,0,3.64,3.15,6.58,14.98,71.66,0.00,0.00,0.00
2026-01-04T19:48:29.844Z,no,0.99,52,45,94,198,520,0,0,0,5.72,4.95,10.34,21.78,57.21,0.00,0.00,0.00
2026-01-04T19:49:29.845Z,yes,0.95,63,8,13,33,2161,1331,0,0,1.75,0.22,0.36,0.91,59.88,36.88,0.00,0.00
2026-01-04T19:49:29.845Z,yes,0.97,63,8,13,33,1467,210,0,0,3.51,0.45,0.72,1.84,81.77,11.71,0.00,0.00
2026-01-04T19:49:29.845Z,yes,0.99,62,8,13,32,412,0,0,0,11.76,1.52,2.47,6.07,78.18,0.00,0.00,0.00
2026-01-04T19:49:29.845Z,no,0.95,52,45,94,214,1375,0,0,0,2.92,2.53,5.28,12.02,77.25,0.00,0.00,0.00
2026-01-04T19:49:29.845Z,no,0.97,52,45,94,214,1024,0,0,0,3.64,3.15,6.58,14.98,71.66,0.00,0.00,0.00
2026-01-04T19:49:29.845Z,no,0.99,52,45,94,198,520,0,0,0,5.72,4.95,10.34,21.78,57.21,0.00,0.00,0.00
