timestamp,target_threshold,count,avg_duration_s,min_duration_s,max_duration_s,avg_expiry_s,avg_start_price,avg_end_price
2026-01-07T23:07:41.031Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:08:41.035Z,0.8,25,55.7,0.2,88.0,268,0.464,0.846
2026-01-07T23:08:41.035Z,0.9,10,51.0,0.8,83.7,70,0.440,0.921
2026-01-07T23:08:41.035Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:09:41.036Z,0.8,25,55.7,0.2,88.0,268,0.464,0.846
2026-01-07T23:09:41.036Z,0.9,10,51.0,0.8,83.7,70,0.440,0.921
2026-01-07T23:09:41.036Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:10:41.037Z,0.8,25,55.7,0.2,88.0,268,0.464,0.846
2026-01-07T23:10:41.037Z,0.9,10,51.0,0.8,83.7,70,0.440,0.921
2026-01-07T23:10:41.037Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:11:41.039Z,0.8,25,55.7,0.2,88.0,268,0.464,0.846
2026-01-07T23:11:41.039Z,0.9,10,51.0,0.8,83.7,70,0.440,0.921
2026-01-07T23:11:41.039Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:12:41.040Z,0.8,25,55.7,0.2,88.0,268,0.464,0.846
2026-01-07T23:12:41.040Z,0.9,10,51.0,0.8,83.7,70,0.440,0.921
2026-01-07T23:12:41.040Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:13:41.042Z,0.8,25,55.7,0.2,88.0,268,0.464,0.846
2026-01-07T23:13:41.042Z,0.9,10,51.0,0.8,83.7,70,0.440,0.921
2026-01-07T23:13:41.042Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:14:41.042Z,0.8,25,55.7,0.2,88.0,268,0.464,0.846
2026-01-07T23:14:41.042Z,0.9,11,51.2,0.8,83.7,65,0.445,0.919
2026-01-07T23:14:41.042Z,0.95,4,21.6,0.8,74.6,21,0.430,0.965
2026-01-07T23:15:41.043Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:15:41.043Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:15:41.043Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:16:41.044Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:16:41.044Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:16:41.044Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:17:41.044Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:17:41.044Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:17:41.044Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:18:41.044Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:18:41.044Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:18:41.044Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:19:41.047Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:19:41.047Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:19:41.047Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:20:41.047Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:20:41.047Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:20:41.047Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:21:41.047Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:21:41.047Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:21:41.047Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:22:41.046Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:22:41.046Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:22:41.046Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:23:41.048Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:23:41.048Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:23:41.048Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:24:41.049Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:24:41.049Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:24:41.049Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:25:41.052Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:25:41.052Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:25:41.052Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:26:41.051Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:26:41.051Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:26:41.051Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:27:41.051Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:27:41.051Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:27:41.051Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:28:41.051Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:28:41.051Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:28:41.051Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:29:41.053Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:29:41.053Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:29:41.053Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:30:41.052Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:30:41.052Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:30:41.052Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:31:41.054Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:31:41.054Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:31:41.054Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:32:41.056Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:32:41.056Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:32:41.056Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:33:41.057Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:33:41.057Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:33:41.057Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:34:41.057Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:34:41.057Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:34:41.057Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:35:41.058Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:35:41.058Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:35:41.058Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:36:41.059Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:36:41.059Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:36:41.059Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:37:41.060Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:37:41.060Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:37:41.060Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:38:41.061Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:38:41.061Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:38:41.061Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:39:41.063Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:39:41.063Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:39:41.063Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:40:41.064Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:40:41.064Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:40:41.064Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:41:41.065Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:41:41.065Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:41:41.065Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-07T23:42:08.537Z,0.8,28,56.4,0.2,88.0,240,0.445,0.850
2026-01-07T23:42:08.537Z,0.9,15,50.9,0.4,88.5,48,0.404,0.925
2026-01-07T23:42:08.537Z,0.95,6,38.1,0.8,88.5,14,0.358,0.965
2026-01-08T00:00:11.904Z,0.8,7,57.5,32.7,85.4,24,0.439,0.964
2026-01-08T00:00:11.904Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:00:11.904Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:01:11.904Z,0.8,7,57.5,32.7,85.4,24,0.439,0.964
2026-01-08T00:01:11.904Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:01:11.904Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:02:11.905Z,0.8,7,57.5,32.7,85.4,24,0.439,0.964
2026-01-08T00:02:11.905Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:02:11.905Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:03:11.904Z,0.8,8,61.3,32.7,88.2,109,0.432,0.944
2026-01-08T00:03:11.904Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:03:11.904Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:04:11.905Z,0.8,8,61.3,32.7,88.2,109,0.432,0.944
2026-01-08T00:04:11.905Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:04:11.905Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:05:11.907Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:05:11.907Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:05:11.907Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:06:11.907Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:06:11.907Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:06:11.907Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:07:11.907Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:07:11.907Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:07:11.907Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:08:11.907Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:08:11.907Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:08:11.907Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:09:11.907Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:09:11.907Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:09:11.907Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:10:11.909Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:10:11.909Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:10:11.909Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:11:11.910Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:11:11.910Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:11:11.910Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:12:11.910Z,0.8,9,64.2,32.7,88.2,166,0.423,0.928
2026-01-08T00:12:11.910Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:12:11.910Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:13:11.911Z,0.8,10,65.0,32.7,88.2,161,0.427,0.915
2026-01-08T00:13:11.911Z,0.9,6,60.0,32.7,85.4,21,0.437,0.978
2026-01-08T00:13:11.911Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:14:11.911Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:14:11.911Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:14:11.911Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:15:11.912Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:15:11.912Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:15:11.912Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:16:11.914Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:16:11.914Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:16:11.914Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:17:11.916Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:17:11.916Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:17:11.916Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:18:11.916Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:18:11.916Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:18:11.916Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:19:11.916Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:19:11.916Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:19:11.916Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:20:11.917Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:20:11.917Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:20:11.917Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:21:11.917Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:21:11.917Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:21:11.917Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:22:11.918Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:22:11.918Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:22:11.918Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:23:11.918Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:23:11.918Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:23:11.918Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:24:11.919Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:24:11.919Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:24:11.919Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:25:11.919Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:25:11.919Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:25:11.919Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:26:11.919Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:26:11.919Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:26:11.919Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:27:11.919Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:27:11.919Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:27:11.919Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:27:52.025Z,0.8,13,69.2,32.7,88.5,147,0.435,0.913
2026-01-08T00:27:52.025Z,0.9,9,67.3,32.7,87.2,47,0.444,0.956
2026-01-08T00:27:52.025Z,0.95,6,60.1,32.7,86.2,20,0.437,0.983
2026-01-08T00:29:55.739Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:29:55.739Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:29:55.739Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:30:55.739Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:30:55.739Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:30:55.739Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:31:55.739Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:31:55.739Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:31:55.739Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:32:55.739Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:32:55.739Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:32:55.739Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:33:55.740Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:33:55.740Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:33:55.740Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:34:55.741Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:34:55.741Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:34:55.741Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:35:55.741Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:35:55.741Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:35:55.741Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:36:55.742Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:36:55.742Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:36:55.742Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:37:55.742Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:37:55.742Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:37:55.742Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:38:55.743Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:38:55.743Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:38:55.743Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:39:55.744Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:39:55.744Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:39:55.744Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:40:55.745Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:40:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:40:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:41:55.745Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:41:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:41:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:42:55.745Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:42:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:42:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:43:55.745Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:43:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:43:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:44:55.745Z,0.8,2,36.2,33.6,38.7,25,0.490,0.885
2026-01-08T00:44:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:44:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:45:55.745Z,0.8,4,43.7,33.6,55.9,437,0.490,0.850
2026-01-08T00:45:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:45:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:46:55.745Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:46:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:46:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:47:55.745Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:47:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:47:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:48:55.745Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:48:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:48:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:49:55.745Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:49:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:49:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:50:55.747Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:50:55.747Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:50:55.747Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:51:55.745Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:51:55.745Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:51:55.745Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:52:55.746Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:52:55.746Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:52:55.746Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:53:55.746Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:53:55.746Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:53:55.746Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:54:55.746Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:54:55.746Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:54:55.746Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:55:55.746Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:55:55.746Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:55:55.746Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:56:55.746Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:56:55.746Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:56:55.746Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:57:55.746Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:57:55.746Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:57:55.746Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:58:55.747Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:58:55.747Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:58:55.747Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T00:59:55.747Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T00:59:55.747Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T00:59:55.747Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:00:55.748Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:00:55.748Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:00:55.748Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:01:55.749Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:01:55.749Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:01:55.749Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:02:55.749Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:02:55.749Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:02:55.749Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:03:55.749Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:03:55.749Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:03:55.749Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:04:55.750Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:04:55.750Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:04:55.750Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:05:55.751Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:05:55.751Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:05:55.751Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:06:55.751Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:06:55.751Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
2026-01-08T01:06:55.751Z,0.95,1,38.7,38.7,38.7,23,0.490,0.950
2026-01-08T01:07:55.751Z,0.8,9,60.1,33.6,84.2,654,0.490,0.843
2026-01-08T01:07:55.751Z,0.9,2,40.0,37.5,42.6,21,0.490,0.935
